customer_id,gender,age,city,register_date,acquisition_channel
2435,F,42,高雄市,2025-01-15,官網
2436,M,57,台南市,2026-04-23,Facebook Ads
2437,M,67,高雄市,2024-12-25,Referral
2438,M,29,台中市,2024-06-24,Facebook Ads
2439,F,57,台中市,2025-04-29,LINE
2440,M,48,台中市,2024-02-02,Google Ads
2441,F,53,新北市,2025-11-26,Facebook Ads
2442,F,58,桃園市,2024-06-05,官網
2443,F,50,台中市,2025-07-18,電話
2444,F,51,台南市,2024-07-20,Facebook Ads
2445,M,49,新北市,2026-07-11,LINE
2446,M,65,高雄市,2024-03-14,電話
2447,M,57,新竹市,2024-04-05,Facebook Ads
2448,M,55,台中市,2024-06-21,Google Ads
2449,M,35,彰化縣,2024-06-03,LINE
2450,M,47,台中市,2024-10-15,官網
2451,M,64,台北市,2024-09-14,Google Ads
2452,F,52,台南市,2024-06-22,Facebook Ads
2453,F,61,彰化縣,2024-11-25,官網
2454,M,75,新北市,2026-01-28,合作通路
2455,F,66,新北市,2026-10-16,LINE
2456,M,53,高雄市,2024-06-09,Google Ads
2457,M,45,台南市,2024-07-04,LINE
2458,F,19,台中市,2024-05-22,Facebook Ads
2459,F,50,桃園市,2026-06-25,Google Ads
2460,M,48,新北市,2025-10-01,官網
2461,F,57,新北市,2024-01-27,Referral
2462,F,50,台北市,2024-07-20,Referral
2463,F,48,新北市,2026-11-10,Google Ads
2464,F,29,彰化縣,2025-10-31,電話
2465,F,40,新北市,2026-10-28,Facebook Ads
2466,M,58,彰化縣,2025-04-16,Facebook Ads
2467,M,74,台中市,2024-09-15,Referral
2468,M,51,桃園市,2024-02-24,Referral
2469,F,56,桃園市,2026-06-29,Google Ads
2470,F,64,高雄市,2026-10-26,Google Ads
2471,M,41,高雄市,2025-07-07,Facebook Ads
2472,F,57,新北市,2026-12-09,官網
2473,F,42,台南市,2024-04-21,Referral
2474,F,63,台南市,2024-05-25,Google Ads
2475,F,54,台中市,2024-08-17,LINE
2476,F,56,台南市,2025-05-11,Facebook Ads
2477,M,42,台北市,2025-04-05,Google Ads
2478,F,61,台中市,2026-03-17,電話
2479,M,79,台南市,2024-08-13,電話
2480,F,39,台北市,2024-02-28,Facebook Ads
2481,M,48,桃園市,2025-03-03,Google Ads
2482,F,55,台中市,2025-12-28,Google Ads
2483,F,62,台中市,2026-07-20,LINE
2484,M,45,新北市,2025-05-12,Facebook Ads
2485,F,18,台中市,2026-03-26,LINE
2486,F,70,桃園市,2026-06-28,Facebook Ads
2487,F,62,台中市,2024-03-07,Google Ads
2488,F,29,台北市,2024-08-17,電話
2489,F,44,台中市,2026-09-09,Google Ads
2490,M,72,台中市,2024-11-28,電話
2491,M,71,桃園市,2024-10-03,官網
2492,M,64,台中市,2025-12-21,Referral
2493,F,50,高雄市,2024-05-23,Google Ads
2494,M,53,彰化縣,2025-11-21,電話
2495,F,50,高雄市,2024-02-26,Google Ads
2496,F,67,桃園市,2024-11-03,合作通路
2497,F,41,台中市,2024-06-22,官網
2498,F,42,台中市,2026-01-19,Facebook Ads
2499,F,65,台南市,2026-09-30,Facebook Ads
2500,M,51,高雄市,2025-11-08,Referral
2501,F,70,高雄市,2025-07-13,Referral
2502,F,43,高雄市,2024-12-14,Referral
2503,F,51,台北市,2026-12-26,電話
2504,F,40,台中市,2024-11-25,電話
2505,M,52,桃園市,2024-07-12,官網
2506,M,33,高雄市,2024-09-22,Google Ads
2507,F,46,新北市,2024-06-16,Google Ads
2508,M,33,台南市,2024-05-24,官網
2509,F,61,台北市,2024-07-04,LINE
2510,F,61,台中市,2026-06-04,官網
2511,M,30,台南市,2026-05-14,Facebook Ads
2512,F,69,桃園市,2026-02-12,官網
2513,M,84,新北市,2026-10-03,Facebook Ads
2514,F,53,台中市,2026-02-24,LINE
2515,F,44,台中市,2025-04-01,LINE
2516,F,85,高雄市,2024-12-10,Google Ads
2517,M,35,台北市,2026-01-04,Referral
2518,F,52,台南市,2025-07-07,LINE
2519,F,54,彰化縣,2026-10-17,Referral
2520,F,69,桃園市,2026-02-26,Facebook Ads
2521,F,57,台北市,2026-07-24,Google Ads
2522,M,46,桃園市,2025-12-05,Google Ads
2523,M,40,台北市,2024-09-03,Google Ads
2524,M,48,台中市,2026-03-22,Google Ads
2525,F,39,台中市,2026-11-12,Google Ads
2526,M,53,台北市,2026-08-10,Referral
2527,M,45,彰化縣,2026-03-25,Referral
2528,F,33,台中市,2024-05-23,合作通路
2529,M,68,台中市,2025-12-30,合作通路
2530,F,46,新竹市,2026-05-12,LINE
2531,F,36,台中市,2025-04-09,LINE
2532,F,50,桃園市,2025-01-09,Google Ads
2533,M,53,台北市,2025-11-07,Google Ads
2534,M,29,台中市,2025-11-22,電話
2535,F,56,彰化縣,2025-09-20,Referral
2536,F,38,台中市,2025-07-09,電話
2537,F,74,新北市,2026-05-12,Referral
2538,M,59,台中市,2024-03-14,Facebook Ads
2539,F,47,台中市,2025-03-13,LINE
2540,F,42,台中市,2026-05-30,LINE
2541,F,51,台中市,2024-08-13,合作通路
2542,F,60,台中市,2024-11-03,合作通路
2543,F,52,桃園市,2026-08-23,官網
2544,F,49,新北市,2024-12-13,Google Ads
2545,M,53,台北市,2025-04-20,Facebook Ads
2546,F,44,台北市,2025-06-08,Facebook Ads
2547,M,48,彰化縣,2025-06-07,Referral
2548,M,25,彰化縣,2025-07-15,Google Ads
2549,M,65,高雄市,2025-07-22,Google Ads
2550,M,56,台南市,2024-04-15,Facebook Ads
2551,M,42,台北市,2024-07-09,Referral
2552,M,77,台北市,2025-11-30,LINE
2553,F,53,高雄市,2026-04-10,官網
2554,F,39,高雄市,2024-03-12,Facebook Ads
2555,M,63,新北市,2026-01-24,Google Ads
2556,F,57,台北市,2025-04-01,Facebook Ads
2557,F,57,新竹市,2026-06-23,電話
2558,M,46,台南市,2025-04-23,Referral
2559,M,58,台北市,2024-02-21,LINE
2560,F,49,桃園市,2026-09-30,Facebook Ads
2561,F,59,台中市,2025-07-27,電話
2562,F,27,台中市,2026-06-11,官網
2563,M,46,台北市,2024-09-11,Google Ads
2564,M,74,台北市,2025-11-15,Facebook Ads
2565,M,42,台中市,2024-02-26,官網
2566,M,44,桃園市,2026-08-07,官網
2567,M,46,台北市,2026-12-26,合作通路
2568,M,36,新北市,2026-12-05,Referral
2569,F,23,台中市,2025-08-28,Google Ads
2570,F,49,台中市,2025-01-03,電話
2571,M,54,台南市,2024-08-19,Facebook Ads
2572,F,51,高雄市,2026-06-26,官網
2573,M,50,彰化縣,2026-11-12,官網
2574,F,53,新竹市,2025-07-27,LINE
2575,M,65,台北市,2026-04-20,Referral
2576,F,50,台中市,2024-04-27,官網
2577,F,45,台南市,2026-12-14,Referral
2578,F,48,新竹市,2024-09-24,Facebook Ads
2579,M,60,高雄市,2024-04-22,Facebook Ads
2580,F,70,桃園市,2024-06-14,官網
2581,M,44,桃園市,2025-10-29,合作通路
2582,F,53,台北市,2026-10-28,Facebook Ads
2583,F,56,新北市,2025-12-14,Google Ads
2584,M,39,台南市,2025-03-06,LINE
2585,F,52,高雄市,2026-06-11,LINE
2586,F,33,台中市,2026-12-09,電話
2587,M,29,台北市,2024-04-16,電話
2588,F,57,台中市,2026-10-29,合作通路
2589,M,47,台中市,2026-01-14,電話
2590,F,55,彰化縣,2025-11-30,Facebook Ads
2591,F,52,台中市,2024-11-18,官網
2592,F,39,台中市,2024-11-04,官網
2593,F,51,台北市,2026-04-29,合作通路
2594,F,36,高雄市,2025-09-13,Google Ads
2595,M,70,新北市,2026-09-21,Google Ads
2596,F,34,台中市,2024-05-24,Google Ads
2597,M,49,台中市,2026-01-09,官網
2598,F,38,台中市,2026-03-31,Google Ads
2599,M,59,新北市,2025-02-15,官網
2600,M,48,台中市,2024-04-23,電話
2601,F,45,彰化縣,2025-07-28,LINE
2602,M,63,新北市,2025-02-02,官網
2603,F,52,台中市,2024-05-03,Referral
2604,M,59,桃園市,2024-03-26,官網
2605,M,39,台北市,2024-02-16,Google Ads
2606,F,34,高雄市,2026-08-01,Facebook Ads
2607,M,53,台中市,2026-03-14,LINE
2608,M,48,新北市,2025-01-23,Google Ads
2609,F,60,桃園市,2025-07-29,官網
2610,M,51,彰化縣,2025-09-23,合作通路
2611,F,55,台中市,2025-12-14,官網
2612,M,31,台北市,2026-12-05,Facebook Ads
2613,M,77,新北市,2025-09-13,Facebook Ads
2614,F,50,彰化縣,2024-02-15,合作通路
2615,M,61,彰化縣,2025-12-24,Referral
2616,M,41,台中市,2025-06-23,LINE
2617,M,56,台中市,2024-03-27,Facebook Ads
2618,M,35,新北市,2026-03-13,電話
2619,F,58,台中市,2024-09-21,Facebook Ads
2620,M,47,台北市,2026-11-11,Google Ads
2621,F,52,台中市,2025-12-03,Facebook Ads
2622,F,61,高雄市,2024-08-19,LINE
2623,M,36,彰化縣,2024-07-04,Facebook Ads
2624,F,43,新竹市,2024-11-21,Google Ads
2625,M,58,台北市,2025-01-31,Google Ads
2626,F,79,新北市,2026-12-24,官網
2627,M,50,台南市,2026-08-13,官網
2628,F,60,台中市,2025-07-08,Google Ads
2629,F,51,高雄市,2026-01-02,合作通路
2630,M,77,台北市,2026-11-06,LINE
2631,F,29,台中市,2026-03-07,Google Ads
2632,F,53,台北市,2025-01-25,Google Ads
2633,M,31,台中市,2024-02-13,官網
2634,M,19,高雄市,2026-06-19,Google Ads
2635,F,56,台中市,2025-04-26,Google Ads
2636,F,54,台北市,2025-07-19,官網
2637,F,48,台中市,2024-08-07,LINE
2638,F,51,台南市,2026-02-10,電話
2639,F,85,新北市,2025-02-12,電話
2640,F,49,新北市,2025-04-15,合作通路
2641,M,59,新北市,2026-12-20,Google Ads
2642,M,44,台北市,2024-06-14,Google Ads
2643,F,56,台中市,2025-11-02,合作通路
2644,F,49,桃園市,2024-04-20,官網
2645,M,47,台中市,2025-07-02,電話
2646,M,76,台中市,2026-10-23,Google Ads
2647,F,67,高雄市,2026-11-02,Google Ads
2648,F,54,台中市,2024-12-09,Google Ads
2649,M,22,台北市,2024-11-27,LINE
2650,F,47,新北市,2024-09-20,Google Ads
2651,M,85,台北市,2024-03-23,LINE
2652,M,49,高雄市,2026-02-15,官網
2653,M,66,高雄市,2026-07-12,Google Ads
2654,M,71,高雄市,2024-11-29,Google Ads
2655,F,55,高雄市,2025-10-19,Facebook Ads
2656,M,41,台中市,2025-03-29,Google Ads
2657,F,20,台北市,2025-11-03,Google Ads
2658,F,61,台北市,2026-01-10,Facebook Ads
2659,M,41,台北市,2024-11-28,LINE
2660,F,54,新竹市,2024-11-05,電話
2661,F,36,桃園市,2025-12-27,Google Ads
2662,F,49,台中市,2024-12-19,電話
2663,M,52,台中市,2026-04-03,Referral
2664,F,55,台中市,2024-05-24,官網
2665,F,38,台中市,2026-10-30,Google Ads
2666,M,68,台中市,2026-12-03,LINE
2667,M,44,新北市,2026-06-28,官網
2668,F,30,台南市,2026-01-30,合作通路
2669,F,51,桃園市,2025-05-09,合作通路
2670,M,52,台中市,2025-10-03,Facebook Ads
2671,F,54,台北市,2025-06-14,官網
2672,M,70,新北市,2025-05-27,Referral
2673,F,49,桃園市,2024-05-09,Referral
2674,M,50,台南市,2026-10-04,LINE
2675,F,38,彰化縣,2026-01-03,Facebook Ads
2676,M,63,新北市,2026-08-04,Google Ads
2677,M,54,高雄市,2026-09-28,LINE
2678,M,47,台中市,2025-04-08,電話
2679,M,27,新北市,2024-05-20,合作通路
2680,F,71,台中市,2026-05-31,Referral
2681,M,36,台北市,2025-03-31,Google Ads
2682,F,44,高雄市,2025-03-09,電話
2683,M,57,台中市,2024-06-21,Facebook Ads
2684,M,36,台中市,2025-04-17,官網
2685,M,33,台中市,2026-10-16,官網
2686,M,24,台中市,2026-07-05,Facebook Ads
2687,M,61,台中市,2025-03-14,Facebook Ads
2688,M,45,台中市,2026-10-12,Google Ads
2689,F,85,台中市,2026-12-16,Google Ads
2690,M,39,台中市,2025-05-12,Referral
2691,F,40,新竹市,2024-06-17,Google Ads
2692,F,45,台北市,2026-09-15,Google Ads
2693,M,55,台中市,2025-07-14,Facebook Ads
2694,F,46,新北市,2025-03-03,Referral
2695,F,60,台南市,2025-02-22,Facebook Ads
2696,F,39,高雄市,2025-03-30,Google Ads
2697,F,34,台中市,2025-12-14,電話
2698,M,29,新北市,2024-07-20,Facebook Ads
2699,F,23,高雄市,2024-06-27,Facebook Ads
2700,F,45,桃園市,2024-02-26,電話
2701,F,48,高雄市,2026-08-03,Facebook Ads
2702,F,44,台南市,2025-05-15,Referral
2703,M,68,台南市,2026-01-08,官網
2704,M,68,新北市,2024-04-21,LINE
2705,F,48,台北市,2025-12-15,Facebook Ads
2706,F,29,高雄市,2026-05-26,Referral
2707,M,45,桃園市,2026-12-15,官網
2708,M,44,台中市,2026-03-23,Google Ads
2709,M,43,新竹市,2026-08-21,Google Ads
2710,M,43,台中市,2026-12-13,LINE
2711,F,44,新北市,2024-02-06,電話
2712,F,47,台南市,2026-10-09,合作通路
2713,M,44,台中市,2026-05-12,官網
2714,M,55,新北市,2026-01-01,LINE
2715,M,57,台中市,2026-03-20,Facebook Ads
2716,M,40,台北市,2026-10-21,官網
2717,F,69,台中市,2024-01-23,合作通路
2718,F,39,台北市,2026-03-06,LINE
2719,F,31,台北市,2025-05-10,Google Ads
2720,M,57,新竹市,2026-06-18,Google Ads
2721,F,41,新竹市,2025-02-28,Facebook Ads
2722,F,56,台中市,2025-11-30,官網
2723,F,21,桃園市,2024-01-18,合作通路
2724,F,70,台中市,2025-09-18,Facebook Ads
2725,M,61,台中市,2026-11-28,Facebook Ads
2726,M,32,台中市,2024-07-29,LINE
2727,M,33,新竹市,2025-07-18,Referral
2728,M,74,彰化縣,2026-08-29,LINE
2729,M,42,台中市,2024-05-12,Facebook Ads
2730,F,41,台中市,2025-03-24,Google Ads
2731,F,23,台中市,2024-09-20,LINE
2732,F,47,新北市,2024-04-20,電話
2733,M,49,新北市,2026-04-29,Facebook Ads
2734,F,61,台中市,2026-06-19,LINE
2735,F,34,桃園市,2026-01-28,官網
2736,F,32,台北市,2026-05-10,LINE
2737,F,58,彰化縣,2026-06-15,Google Ads
2738,F,65,高雄市,2026-05-11,Referral
2739,F,32,台北市,2024-07-11,官網
2740,M,66,桃園市,2025-05-29,電話
2741,M,52,桃園市,2026-02-28,官網
2742,M,66,台中市,2026-08-25,合作通路
2743,M,51,台北市,2024-03-24,LINE
2744,M,19,彰化縣,2026-03-08,LINE
2745,F,50,台中市,2024-03-20,Facebook Ads
2746,F,66,台中市,2025-06-05,Facebook Ads
2747,F,40,新北市,2024-08-21,Facebook Ads
2748,M,47,桃園市,2024-08-31,合作通路
2749,F,50,桃園市,2026-04-28,Referral
2750,F,18,彰化縣,2025-01-27,Facebook Ads
2751,M,74,新北市,2024-01-09,Facebook Ads
2752,F,40,台中市,2025-09-04,Google Ads
2753,M,59,新北市,2026-03-17,Referral
2754,M,51,桃園市,2025-12-15,Facebook Ads
2755,F,68,台中市,2024-04-19,官網
2756,M,57,台中市,2026-04-13,Referral
2757,F,49,台中市,2024-09-22,LINE
2758,F,40,新北市,2026-09-02,電話
2759,F,62,台南市,2026-08-12,LINE
2760,M,28,高雄市,2026-06-25,官網
2761,M,60,新竹市,2025-11-02,LINE
2762,M,38,台中市,2024-06-24,Facebook Ads
2763,F,68,彰化縣,2025-06-08,合作通路
2764,M,54,桃園市,2026-12-26,官網
2765,M,60,台北市,2026-08-09,Facebook Ads
2766,F,53,新竹市,2026-11-24,Facebook Ads
2767,F,29,台中市,2025-05-19,Google Ads
2768,M,41,台南市,2026-04-28,官網
2769,F,61,台南市,2026-08-20,Facebook Ads
2770,F,54,桃園市,2025-04-16,電話
2771,M,67,新北市,2025-06-06,Facebook Ads
2772,M,57,台中市,2026-05-29,Facebook Ads
2773,F,39,新北市,2024-09-30,電話
2774,F,42,台北市,2024-02-23,LINE
2775,F,53,桃園市,2026-12-14,Referral
2776,M,22,桃園市,2026-06-06,官網
2777,M,74,彰化縣,2026-01-14,Facebook Ads
2778,M,58,台中市,2024-10-03,官網
2779,M,68,桃園市,2026-06-01,Google Ads
2780,M,31,彰化縣,2025-09-23,Facebook Ads
2781,M,68,桃園市,2025-07-23,Google Ads
2782,F,81,台中市,2024-06-24,官網
2783,F,35,台中市,2025-07-19,Google Ads
2784,F,62,台中市,2026-02-09,Facebook Ads
2785,F,52,高雄市,2024-09-18,Facebook Ads
2786,M,32,高雄市,2025-06-14,Google Ads
2787,F,58,新竹市,2026-06-09,Google Ads
2788,M,63,台北市,2026-08-05,Facebook Ads
2789,F,44,台北市,2025-08-07,Facebook Ads
2790,F,67,高雄市,2026-03-25,Google Ads
2791,F,30,台南市,2024-10-28,Google Ads
2792,F,33,彰化縣,2025-09-19,Referral
2793,F,54,桃園市,2025-07-26,官網
2794,M,52,台北市,2025-06-12,LINE
2795,M,43,高雄市,2024-02-03,Referral
2796,F,63,台南市,2025-06-15,Google Ads
2797,M,59,新北市,2025-01-05,Facebook Ads
2798,F,63,台中市,2025-02-12,電話
2799,F,50,台中市,2025-09-08,官網
2800,M,60,台中市,2024-03-11,合作通路
2801,F,46,高雄市,2024-03-24,合作通路
2802,F,79,台中市,2024-07-27,Google Ads
2803,F,41,台中市,2024-09-15,合作通路
2804,F,79,台中市,2026-07-20,合作通路
2805,F,52,新北市,2024-10-08,Facebook Ads
2806,F,34,台北市,2025-01-28,合作通路
2807,F,70,高雄市,2025-02-21,Google Ads
2808,M,54,台中市,2026-05-08,官網
2809,F,63,台中市,2025-09-17,Facebook Ads
2810,F,68,新北市,2025-07-15,Google Ads
2811,M,56,台北市,2026-04-11,官網
2812,F,44,台中市,2026-07-29,Facebook Ads
2813,F,65,台中市,2024-03-02,官網
2814,M,52,台南市,2026-01-03,LINE
2815,F,61,高雄市,2026-02-20,Facebook Ads
2816,F,24,台中市,2025-06-22,Google Ads
2817,F,58,台中市,2025-08-19,官網
2818,M,44,新竹市,2024-01-09,電話
2819,M,73,高雄市,2024-10-02,官網
2820,M,60,台北市,2024-08-14,官網
2821,F,55,高雄市,2024-07-04,LINE
2822,M,58,桃園市,2025-08-13,Facebook Ads
2823,F,39,桃園市,2025-03-08,LINE
2824,M,73,新北市,2025-07-22,合作通路
2825,M,78,台北市,2025-10-17,電話
2826,F,57,台中市,2024-12-21,LINE
2827,F,73,彰化縣,2026-04-22,LINE
2828,M,45,高雄市,2025-01-26,LINE
2829,M,42,台中市,2025-08-01,官網
2830,M,53,彰化縣,2025-02-23,LINE
2831,F,58,彰化縣,2024-06-12,官網
2832,F,47,新竹市,2026-02-17,Facebook Ads
2833,M,59,台南市,2025-09-29,LINE
2834,M,56,新竹市,2024-01-17,Referral
2835,M,39,台中市,2025-03-21,Facebook Ads
2836,F,59,台南市,2024-06-18,合作通路
2837,F,63,台南市,2024-12-05,Google Ads
2838,M,54,台中市,2025-12-26,Facebook Ads
2839,F,67,台中市,2026-10-31,LINE
2840,M,36,新竹市,2024-05-12,電話
2841,M,58,台中市,2026-06-19,電話
2842,F,37,台南市,2025-10-01,Google Ads
2843,F,38,台中市,2026-04-02,Facebook Ads
2844,F,44,台中市,2026-08-11,官網
2845,F,40,新北市,2024-03-19,Facebook Ads
2846,M,45,台中市,2024-12-11,LINE
2847,F,49,高雄市,2025-08-31,LINE
2848,M,63,新北市,2025-09-30,官網
2849,F,48,台中市,2026-11-13,Facebook Ads
2850,M,31,台中市,2024-05-10,Google Ads
2851,F,67,台北市,2024-12-21,Facebook Ads
2852,M,41,台中市,2026-08-01,Google Ads
2853,M,51,桃園市,2024-05-29,LINE
2854,F,58,台北市,2024-02-19,Referral
2855,M,55,台中市,2025-04-08,Google Ads
2856,F,66,新北市,2025-03-30,Google Ads
2857,M,58,台中市,2024-11-30,Google Ads
2858,M,41,台中市,2025-10-29,Referral
2859,M,80,台中市,2024-11-22,Google Ads
2860,M,55,台南市,2026-10-12,合作通路
2861,F,50,彰化縣,2024-12-01,Facebook Ads
2862,M,65,台南市,2025-10-27,Facebook Ads
2863,F,55,台北市,2026-09-21,Google Ads
2864,F,57,台中市,2024-03-21,官網
2865,M,84,新北市,2024-03-27,官網
2866,F,48,桃園市,2024-09-14,LINE
2867,F,48,新竹市,2026-09-17,Facebook Ads
2868,F,54,台中市,2024-07-03,Facebook Ads
2869,M,66,台中市,2025-11-28,Facebook Ads
2870,M,32,高雄市,2024-05-02,LINE
2871,F,26,台南市,2025-08-27,Facebook Ads
2872,F,44,台南市,2025-05-29,官網
2873,F,31,高雄市,2026-06-22,Facebook Ads
2874,M,46,彰化縣,2024-10-31,Facebook Ads
2875,F,59,新北市,2025-10-18,LINE
2876,F,40,彰化縣,2024-09-18,Google Ads
2877,F,33,新竹市,2025-05-05,LINE
2878,M,53,台南市,2026-01-07,Facebook Ads
2879,F,63,台北市,2026-11-20,Google Ads
2880,M,30,台中市,2025-12-02,Referral
2881,M,63,新北市,2026-06-05,Facebook Ads
2882,F,63,新北市,2024-01-12,LINE
2883,M,64,台南市,2024-03-31,電話
2884,M,68,台中市,2025-08-22,Google Ads
2885,M,81,台中市,2024-10-27,Referral
2886,F,47,桃園市,2024-03-20,Facebook Ads
2887,F,53,台中市,2026-04-15,官網
2888,M,47,台北市,2025-10-13,官網
2889,F,52,台北市,2025-03-08,Referral
2890,F,72,高雄市,2025-02-20,官網
2891,M,35,台中市,2024-01-18,LINE
2892,F,41,台南市,2026-12-13,官網
2893,F,70,台北市,2026-01-15,Google Ads
2894,F,65,彰化縣,2024-08-27,官網
2895,M,47,新北市,2026-04-25,Google Ads
2896,F,63,台中市,2025-02-21,LINE
2897,F,56,台中市,2026-05-05,官網
2898,M,72,台中市,2025-08-21,Referral
2899,M,53,新北市,2025-02-23,LINE
2900,M,65,台中市,2024-08-03,電話
2901,M,85,台北市,2025-12-09,Google Ads
2902,F,60,新北市,2025-07-04,Google Ads
2903,M,53,台中市,2026-08-23,LINE
2904,M,61,台中市,2026-04-12,官網
2905,F,47,桃園市,2025-11-10,官網
2906,M,83,彰化縣,2025-05-01,電話
2907,F,54,台中市,2025-09-14,Facebook Ads
2908,M,48,台中市,2024-08-06,官網
2909,M,41,新竹市,2025-12-21,Google Ads
2910,M,66,台中市,2025-01-15,Google Ads
2911,M,63,新竹市,2024-03-27,Google Ads
2912,M,46,台中市,2026-03-25,電話
2913,F,59,台南市,2025-02-14,LINE
2914,F,32,台北市,2025-11-21,Facebook Ads
2915,M,54,彰化縣,2026-10-09,LINE
2916,F,58,台北市,2025-06-08,Facebook Ads
2917,F,74,高雄市,2025-03-22,Referral
2918,F,42,台中市,2024-10-26,LINE
2919,M,35,台中市,2025-02-11,Google Ads
2920,M,40,桃園市,2025-01-09,合作通路
2921,M,35,新北市,2024-08-20,Google Ads
2922,F,69,彰化縣,2025-09-29,官網
2923,F,72,台北市,2025-10-11,LINE
2924,M,56,台南市,2026-08-18,Facebook Ads
2925,M,68,台北市,2026-12-08,官網
2926,F,54,新竹市,2024-07-04,Google Ads
2927,F,51,彰化縣,2024-03-18,Referral
2928,F,48,台北市,2024-07-12,Facebook Ads
2929,F,48,台南市,2024-10-13,Facebook Ads
2930,M,32,台南市,2024-09-06,官網
2931,F,55,台中市,2025-06-19,Google Ads
2932,F,51,高雄市,2024-10-26,LINE
2933,M,62,台中市,2026-03-19,Referral
2934,F,53,台南市,2025-04-02,官網
2935,F,50,台中市,2025-11-21,Facebook Ads
2936,M,41,台中市,2025-12-18,官網
2937,F,53,台北市,2024-02-09,合作通路
2938,F,62,新北市,2024-04-17,Google Ads
2939,F,37,台南市,2024-09-17,LINE
2940,M,53,新竹市,2025-06-09,Facebook Ads
2941,M,55,台北市,2025-12-10,Referral
2942,F,43,台中市,2024-05-05,電話
2943,M,44,桃園市,2026-12-21,電話
2944,F,55,新北市,2024-02-23,合作通路
2945,F,37,台北市,2024-12-11,Facebook Ads
2946,M,57,台北市,2024-05-15,Google Ads
2947,F,40,新北市,2024-11-25,Facebook Ads
2948,F,66,台北市,2024-05-15,Facebook Ads
2949,M,82,桃園市,2026-03-23,官網
2950,F,41,新北市,2026-05-01,電話
2951,F,59,台南市,2026-05-20,Facebook Ads
2952,F,43,新北市,2026-06-10,LINE
2953,F,66,台中市,2025-09-26,電話
2954,F,36,台南市,2025-10-30,Facebook Ads
2955,F,58,新北市,2026-11-06,Google Ads
2956,F,41,台中市,2024-09-25,官網
2957,F,49,高雄市,2026-05-10,LINE
2958,F,39,台北市,2025-04-26,合作通路
2959,M,63,台南市,2024-10-11,Facebook Ads
2960,F,41,新北市,2026-11-26,電話
2961,M,59,桃園市,2024-04-12,官網
2962,M,48,台中市,2026-03-02,Google Ads
2963,M,51,台北市,2024-08-26,Google Ads
2964,F,54,新竹市,2026-01-10,Google Ads
2965,F,42,桃園市,2025-10-06,Google Ads
2966,F,55,台中市,2026-05-31,Facebook Ads
2967,F,72,台中市,2025-08-29,官網
2968,F,42,台北市,2024-07-06,官網
2969,F,67,高雄市,2026-06-06,官網
2970,F,71,桃園市,2026-09-13,Google Ads
2971,M,41,桃園市,2026-07-12,官網
2972,M,33,新北市,2026-03-04,LINE
2973,F,56,桃園市,2025-06-13,Referral
2974,F,45,台北市,2025-11-06,Referral
2975,M,76,台中市,2025-01-26,電話
2976,M,52,新北市,2025-11-02,官網
2977,F,42,彰化縣,2026-05-10,Google Ads
2978,M,37,桃園市,2025-04-10,Google Ads
2979,F,66,新北市,2026-04-18,Referral
2980,F,45,高雄市,2026-09-14,LINE
2981,M,53,彰化縣,2026-12-09,LINE
2982,M,64,台北市,2024-01-04,Referral
2983,F,46,台北市,2026-05-01,官網
2984,F,51,新竹市,2025-06-18,Google Ads
2985,F,52,台南市,2026-06-21,Google Ads
2986,F,61,台北市,2026-12-20,Google Ads
2987,M,60,新北市,2025-10-07,電話
2988,F,49,台北市,2024-01-24,LINE
2989,F,53,台中市,2025-07-10,合作通路
2990,F,47,彰化縣,2025-11-21,電話
2991,M,33,台北市,2024-12-21,Google Ads
2992,F,55,台南市,2026-05-19,Google Ads
2993,F,77,台中市,2026-07-29,LINE
2994,M,41,新北市,2025-07-28,Referral
2995,M,42,台中市,2024-01-29,Facebook Ads
2996,F,41,桃園市,2024-12-22,電話
2997,M,61,新北市,2024-12-30,Facebook Ads
2998,M,58,高雄市,2025-08-30,Facebook Ads
2999,M,50,台中市,2025-02-12,Referral
3000,F,40,台中市,2025-07-20,Google Ads
3001,F,53,台中市,2024-08-06,官網
3002,F,32,台中市,2024-06-21,Google Ads
3003,M,54,高雄市,2025-08-30,電話
3004,F,63,新北市,2026-11-01,電話
3005,F,36,高雄市,2026-05-07,Referral
3006,F,32,新北市,2025-10-18,Google Ads
3007,F,73,台中市,2026-08-26,Google Ads
3008,M,44,台中市,2025-03-16,LINE
3009,F,67,台中市,2025-09-08,Facebook Ads
3010,M,50,台南市,2024-08-13,官網
3011,F,50,高雄市,2025-01-05,LINE
3012,M,58,台中市,2024-01-28,Google Ads
3013,M,41,台中市,2026-10-04,電話
3014,M,54,台南市,2026-09-21,電話
3015,F,47,桃園市,2024-01-16,合作通路
3016,M,35,高雄市,2024-11-28,Facebook Ads
3017,F,56,台北市,2025-04-27,Facebook Ads
3018,M,49,台中市,2025-07-19,Google Ads
3019,M,50,新竹市,2024-04-23,Google Ads
3020,F,36,桃園市,2024-02-07,Facebook Ads
3021,M,73,台北市,2025-03-29,合作通路
3022,M,63,台南市,2026-01-11,Google Ads
3023,F,65,桃園市,2024-06-14,Facebook Ads
3024,M,48,台中市,2025-11-24,Google Ads
3025,M,30,台北市,2024-07-23,Facebook Ads
3026,M,77,台中市,2026-05-27,Google Ads
3027,F,51,台中市,2024-09-01,LINE
3028,F,42,桃園市,2026-07-31,LINE
3029,F,57,台中市,2026-03-31,Google Ads
