lead_id,customer_id,campaign_id,lead_date,channel,status
6914,2762,40,2024-07-03,Facebook Ads,Lost
5921,196,5,2024-07-03,Google Ads,Qualified
2533,3453,14,2024-07-03,Google Ads,Qualified
11167,196,13,2024-07-03,電話,Converted
10743,3742,40,2024-07-03,Facebook Ads,Contacted
3152,2339,27,2024-07-04,Google Ads,New
5943,2339,15,2024-07-04,Google Ads,Contacted
1455,2926,15,2024-07-04,Google Ads,Contacted
3163,253,14,2024-07-04,Google Ads,Qualified
1491,821,40,2024-07-04,Facebook Ads,New
11262,3320,14,2024-07-04,Google Ads,Qualified
730,773,17,2024-07-04,Facebook Ads,Converted
888,422,40,2024-07-04,Facebook Ads,Qualified
3884,725,40,2024-07-04,Facebook Ads,Converted
8510,3997,14,2024-07-05,Google Ads,Contacted
7331,2617,40,2024-07-05,Facebook Ads,New
2137,1213,38,2024-07-05,Google Ads,Lost
4397,1351,14,2024-07-05,Google Ads,New
5903,1798,5,2024-07-06,Google Ads,Converted
2239,3554,38,2024-07-06,Google Ads,Qualified
9877,3554,13,2024-07-06,電話,Qualified
3856,1798,38,2024-07-06,Google Ads,New
8643,1798,27,2024-07-06,Google Ads,Converted
2220,1478,5,2024-07-06,Google Ads,Qualified
7127,1798,38,2024-07-06,Google Ads,Qualified
3708,2073,14,2024-07-06,Google Ads,Lost
8385,3554,27,2024-07-06,Google Ads,Contacted
5270,3400,14,2024-07-06,Google Ads,Contacted
10620,1478,17,2024-07-06,Facebook Ads,Lost
4834,1478,17,2024-07-06,Facebook Ads,Contacted
11093,3554,39,2024-07-06,官網,Converted
1911,3185,14,2024-07-07,Google Ads,Contacted
4019,3832,14,2024-07-07,Google Ads,New
5602,19,10,2024-07-07,官網,Qualified
11888,2368,14,2024-07-07,Google Ads,New
6986,2131,14,2024-07-08,Google Ads,New
7605,2333,10,2024-07-08,官網,Qualified
1658,1840,14,2024-07-08,Google Ads,Lost
11109,308,14,2024-07-08,Google Ads,New
965,724,14,2024-07-08,Google Ads,Lost
3394,179,10,2024-07-09,官網,Converted
3481,3089,17,2024-07-09,Facebook Ads,Contacted
10256,2551,15,2024-07-09,Google Ads,Converted
3079,2551,17,2024-07-09,Facebook Ads,Converted
7597,3089,22,2024-07-09,Google Ads,Contacted
11387,1925,39,2024-07-10,官網,Qualified
6658,640,10,2024-07-10,官網,Qualified
11919,1925,27,2024-07-10,Google Ads,Converted
5451,265,14,2024-07-10,Google Ads,New
10573,3979,14,2024-07-10,Google Ads,Converted
7700,3412,14,2024-07-11,Google Ads,Contacted
6915,1070,14,2024-07-11,Google Ads,New
9843,2507,14,2024-07-11,Google Ads,Converted
1284,2739,15,2024-07-11,Google Ads,New
4491,2928,27,2024-07-12,Google Ads,Lost
37,2554,14,2024-07-12,Google Ads,New
5549,2928,27,2024-07-12,Google Ads,Lost
10777,773,14,2024-07-12,Google Ads,Converted
7288,1326,14,2024-07-12,Google Ads,Converted
3194,265,10,2024-07-12,官網,Contacted
4311,2559,14,2024-07-12,Google Ads,Qualified
2581,2928,5,2024-07-12,Google Ads,New
109,2505,40,2024-07-12,Facebook Ads,New
6776,1217,14,2024-07-13,Google Ads,Lost
2000,276,14,2024-07-13,Google Ads,Contacted
4865,2600,10,2024-07-13,官網,Contacted
7224,3608,14,2024-07-13,Google Ads,Converted
10335,1864,17,2024-07-13,Facebook Ads,Qualified
10794,1852,5,2024-07-13,Google Ads,Qualified
6940,1441,14,2024-07-13,Google Ads,New
1691,277,17,2024-07-13,Facebook Ads,New
3413,1503,15,2024-07-14,Google Ads,Qualified
9170,3826,14,2024-07-14,Google Ads,Contacted
10923,3817,10,2024-07-14,官網,Converted
856,1967,22,2024-07-15,Google Ads,New
5156,2840,14,2024-07-15,Google Ads,Contacted
2710,1964,14,2024-07-15,Google Ads,New
11849,3265,10,2024-07-16,官網,Qualified
11004,969,10,2024-07-16,官網,Converted
5857,2326,26,2024-07-16,電話,Qualified
11082,2335,10,2024-07-16,官網,Contacted
773,3146,5,2024-07-16,Google Ads,Contacted
4644,32,5,2024-07-17,Google Ads,Contacted
6103,3764,10,2024-07-17,官網,Converted
9871,1326,14,2024-07-17,Google Ads,Qualified
7317,1640,39,2024-07-18,官網,Converted
2698,1373,10,2024-07-18,官網,Qualified
10776,1010,15,2024-07-19,Google Ads,Contacted
2742,1359,40,2024-07-19,Facebook Ads,Contacted
3329,1359,26,2024-07-19,電話,Qualified
10117,1010,5,2024-07-19,Google Ads,New
5236,3946,15,2024-07-19,Google Ads,Contacted
10060,1749,10,2024-07-19,官網,Contacted
5357,3946,17,2024-07-19,Facebook Ads,Qualified
602,895,14,2024-07-19,Google Ads,Qualified
6105,3946,5,2024-07-19,Google Ads,Converted
9224,3489,27,2024-07-20,Google Ads,Converted
8356,2073,10,2024-07-20,官網,Lost
11458,3869,14,2024-07-20,Google Ads,Qualified
9215,2462,15,2024-07-20,Google Ads,New
3769,2698,17,2024-07-20,Facebook Ads,Converted
2920,2926,14,2024-07-20,Google Ads,Lost
5611,3489,38,2024-07-20,Google Ads,New
5871,1721,22,2024-07-20,Google Ads,Qualified
10694,1721,22,2024-07-20,Google Ads,New
5128,3489,27,2024-07-20,Google Ads,New
1779,2698,27,2024-07-20,Google Ads,Contacted
1804,2868,14,2024-07-20,Google Ads,Lost
372,692,15,2024-07-21,Google Ads,Converted
8689,2168,40,2024-07-21,Facebook Ads,Qualified
3561,2698,14,2024-07-21,Google Ads,Contacted
702,692,39,2024-07-21,官網,New
5621,2168,38,2024-07-21,Google Ads,Qualified
11456,692,38,2024-07-21,Google Ads,Contacted
387,1864,14,2024-07-22,Google Ads,Qualified
10403,1335,17,2024-07-22,Facebook Ads,Lost
5811,13,17,2024-07-23,Facebook Ads,Lost
10871,836,13,2024-07-23,電話,Lost
8824,2207,38,2024-07-23,Google Ads,Lost
3729,413,17,2024-07-23,Facebook Ads,Converted
5581,231,39,2024-07-24,官網,Lost
1096,1107,17,2024-07-24,Facebook Ads,Converted
7546,1107,39,2024-07-24,官網,New
11030,1107,15,2024-07-24,Google Ads,Converted
85,1888,10,2024-07-25,官網,Converted
4340,25,40,2024-07-25,Facebook Ads,Converted
5348,3942,27,2024-07-25,Google Ads,Converted
7106,3942,13,2024-07-25,電話,Contacted
1134,1589,40,2024-07-25,Facebook Ads,Converted
3115,2220,22,2024-07-26,Google Ads,Converted
2251,2220,38,2024-07-26,Google Ads,Converted
3672,3110,39,2024-07-26,官網,Contacted
434,3110,38,2024-07-26,Google Ads,New
11720,2333,10,2024-07-26,官網,New
10900,2270,10,2024-07-27,官網,New
6905,3520,27,2024-07-28,Google Ads,Converted
8025,1448,40,2024-07-28,Facebook Ads,Contacted
3524,3446,38,2024-07-28,Google Ads,Lost
7867,1128,22,2024-07-29,Google Ads,Contacted
3945,2726,38,2024-07-29,Google Ads,Qualified
6764,1128,14,2024-07-29,Google Ads,Lost
8119,1938,17,2024-07-30,Facebook Ads,Converted
5442,854,40,2024-07-30,Facebook Ads,Converted
8676,1084,10,2024-07-30,官網,Lost
3373,245,27,2024-07-31,Google Ads,New
6407,2911,10,2024-07-31,官網,Contacted
4071,658,10,2024-07-31,官網,New
771,817,5,2024-07-31,Google Ads,Lost
5511,1552,5,2024-07-31,Google Ads,Contacted
5157,245,22,2024-07-31,Google Ads,Converted
584,3290,10,2024-07-31,官網,Converted
605,1947,5,2024-08-01,Google Ads,Contacted
7713,566,40,2024-08-01,Facebook Ads,Contacted
5923,1639,17,2024-08-01,Facebook Ads,Qualified
5482,3335,14,2024-08-01,Google Ads,Lost
3350,2320,40,2024-08-01,Facebook Ads,Lost
1446,1947,17,2024-08-01,Facebook Ads,Converted
4576,1743,10,2024-08-02,官網,Lost
601,3046,17,2024-08-02,Facebook Ads,New
8758,3462,10,2024-08-02,官網,Lost
9688,3046,14,2024-08-02,Google Ads,New
334,3046,5,2024-08-02,Google Ads,Contacted
2878,1628,22,2024-08-02,Google Ads,Converted
8515,350,10,2024-08-03,官網,Converted
167,3608,10,2024-08-03,官網,Qualified
3684,956,40,2024-08-03,Facebook Ads,Lost
8378,870,40,2024-08-03,Facebook Ads,New
1808,2900,22,2024-08-03,Google Ads,Qualified
2726,870,14,2024-08-03,Google Ads,Qualified
8789,956,38,2024-08-03,Google Ads,Contacted
5418,2030,10,2024-08-04,官網,Converted
2466,2355,22,2024-08-04,Google Ads,Contacted
11399,422,10,2024-08-04,官網,Qualified
9622,3312,38,2024-08-04,Google Ads,New
4113,3312,38,2024-08-04,Google Ads,Contacted
8436,369,27,2024-08-05,Google Ads,Contacted
8889,3417,10,2024-08-06,官網,Contacted
5138,2908,38,2024-08-06,Google Ads,Contacted
5105,1084,10,2024-08-06,官網,Lost
10510,3036,27,2024-08-07,Google Ads,Lost
5825,1903,17,2024-08-07,Facebook Ads,Lost
9070,1903,5,2024-08-07,Google Ads,New
7644,3036,27,2024-08-07,Google Ads,Lost
20,2637,14,2024-08-07,Google Ads,Qualified
8584,3114,40,2024-08-07,Facebook Ads,Contacted
10490,956,10,2024-08-07,官網,Qualified
11653,3036,38,2024-08-07,Google Ads,Contacted
455,3037,5,2024-08-07,Google Ads,Qualified
4667,945,5,2024-08-07,Google Ads,Lost
4394,2637,39,2024-08-07,官網,Lost
3236,945,40,2024-08-07,Facebook Ads,Lost
5508,3420,10,2024-08-08,官網,Contacted
4856,1061,22,2024-08-09,Google Ads,Qualified
11274,1061,5,2024-08-09,Google Ads,New
9115,2355,10,2024-08-09,官網,Lost
5674,3760,10,2024-08-09,官網,Lost
10292,1558,15,2024-08-09,Google Ads,Lost
3786,2370,5,2024-08-10,Google Ads,Converted
10205,2370,17,2024-08-10,Facebook Ads,Qualified
4235,2370,15,2024-08-10,Google Ads,Qualified
8802,3604,27,2024-08-10,Google Ads,Converted
7128,2259,14,2024-08-10,Google Ads,New
5191,3564,8,2024-08-10,Referral,Converted
11235,748,22,2024-08-10,Google Ads,Contacted
5121,3997,10,2024-08-10,官網,Qualified
9992,1707,10,2024-08-10,官網,Qualified
884,3604,5,2024-08-10,Google Ads,Contacted
1910,2179,26,2024-08-11,電話,New
1949,2637,10,2024-08-11,官網,Qualified
9393,1582,40,2024-08-11,Facebook Ads,Lost
7382,2179,17,2024-08-11,Facebook Ads,Lost
10786,1582,38,2024-08-11,Google Ads,New
8828,463,10,2024-08-11,官網,Converted
11671,33,8,2024-08-12,Referral,Converted
3801,1595,14,2024-08-12,Google Ads,Qualified
7170,1595,40,2024-08-12,Facebook Ads,Lost
8858,3812,13,2024-08-12,電話,Qualified
2991,3812,22,2024-08-12,Google Ads,Converted
9328,1595,22,2024-08-12,Google Ads,Lost
644,3140,10,2024-08-12,官網,Contacted
8245,3716,8,2024-08-12,Referral,Converted
5120,60,14,2024-08-12,Google Ads,Contacted
1048,3812,15,2024-08-12,Google Ads,Contacted
2408,3010,40,2024-08-13,Facebook Ads,Lost
9702,3010,40,2024-08-13,Facebook Ads,New
4367,3010,38,2024-08-13,Google Ads,Converted
1439,3010,22,2024-08-13,Google Ads,Contacted
8082,408,26,2024-08-13,電話,Lost
10247,3010,17,2024-08-13,Facebook Ads,Converted
8991,122,27,2024-08-13,Google Ads,New
408,2541,15,2024-08-13,Google Ads,Lost
6610,715,14,2024-08-13,Google Ads,Contacted
4000,2077,17,2024-08-14,Facebook Ads,Contacted
8308,563,8,2024-08-14,Referral,Lost
8028,2077,40,2024-08-14,Facebook Ads,Contacted
2825,1529,10,2024-08-14,官網,Converted
6562,3324,10,2024-08-15,官網,Qualified
10424,2495,10,2024-08-15,官網,Qualified
3716,3979,10,2024-08-15,官網,Contacted
3512,1689,13,2024-08-15,電話,Converted
8526,1991,15,2024-08-16,Google Ads,Converted
9054,3394,10,2024-08-16,官網,New
7649,2900,10,2024-08-16,官網,Contacted
6575,3567,38,2024-08-16,Google Ads,Contacted
136,3046,10,2024-08-16,官網,Contacted
8284,3324,10,2024-08-17,官網,Contacted
6159,3369,5,2024-08-17,Google Ads,Contacted
1985,275,5,2024-08-17,Google Ads,Contacted
2924,3369,22,2024-08-17,Google Ads,New
3646,2475,17,2024-08-17,Facebook Ads,Qualified
6384,275,27,2024-08-17,Google Ads,Qualified
3910,3264,10,2024-08-17,官網,Converted
11776,3369,14,2024-08-17,Google Ads,Contacted
7472,3558,39,2024-08-17,官網,Qualified
3409,2475,40,2024-08-17,Facebook Ads,New
3946,3369,15,2024-08-17,Google Ads,Converted
4594,2704,10,2024-08-18,官網,Contacted
9329,196,8,2024-08-18,Referral,Converted
7915,1875,15,2024-08-18,Google Ads,Qualified
10832,397,5,2024-08-19,Google Ads,Contacted
6667,1615,8,2024-08-19,Referral,Converted
8687,89,10,2024-08-19,官網,Converted
5291,2622,14,2024-08-19,Google Ads,Contacted
1632,835,37,2024-08-20,Facebook Ads,New
3731,2428,26,2024-08-20,電話,Contacted
3756,949,22,2024-08-20,Google Ads,Qualified
5768,949,13,2024-08-20,電話,Contacted
4202,949,22,2024-08-20,Google Ads,Contacted
9873,2921,27,2024-08-20,Google Ads,New
10116,3731,17,2024-08-20,Facebook Ads,Contacted
2838,949,39,2024-08-20,官網,Lost
590,3731,17,2024-08-20,Facebook Ads,Qualified
1789,3731,13,2024-08-20,電話,New
1296,736,22,2024-08-21,Google Ads,Contacted
6922,87,39,2024-08-21,官網,Qualified
1163,1938,8,2024-08-21,Referral,Qualified
5337,3522,8,2024-08-21,Referral,Qualified
9589,2493,37,2024-08-21,Facebook Ads,New
7812,736,13,2024-08-21,電話,Converted
6068,2468,8,2024-08-21,Referral,Converted
11925,87,14,2024-08-21,Google Ads,New
9031,3764,37,2024-08-22,Facebook Ads,Contacted
11982,3304,15,2024-08-22,Google Ads,Converted
5405,1631,37,2024-08-22,Facebook Ads,Qualified
2282,1628,37,2024-08-22,Facebook Ads,Contacted
3720,914,27,2024-08-22,Google Ads,Converted
4692,3261,37,2024-08-22,Facebook Ads,Contacted
4138,2065,10,2024-08-22,官網,Qualified
6028,914,5,2024-08-22,Google Ads,Qualified
7995,914,5,2024-08-22,Google Ads,Converted
528,914,27,2024-08-22,Google Ads,Qualified
47,1373,10,2024-08-23,官網,Converted
1204,1905,10,2024-08-23,官網,Qualified
3279,1196,8,2024-08-23,Referral,Converted
3817,1991,37,2024-08-24,Facebook Ads,Qualified
565,3264,37,2024-08-24,Facebook Ads,Contacted
1924,1958,37,2024-08-24,Facebook Ads,Lost
7520,638,13,2024-08-25,電話,Contacted
3755,638,27,2024-08-25,Google Ads,Contacted
843,638,17,2024-08-25,Facebook Ads,Converted
172,2003,15,2024-08-26,Google Ads,New
7202,2224,5,2024-08-26,Google Ads,New
618,1942,14,2024-08-26,Google Ads,Contacted
8499,1965,17,2024-08-26,Facebook Ads,New
10528,2003,38,2024-08-26,Google Ads,Qualified
802,403,17,2024-08-26,Facebook Ads,Qualified
2177,2186,14,2024-08-26,Google Ads,New
9857,2003,38,2024-08-26,Google Ads,Qualified
245,2963,15,2024-08-26,Google Ads,Contacted
1909,3332,10,2024-08-27,官網,Contacted
4751,624,8,2024-08-27,Referral,Converted
9147,1406,37,2024-08-27,Facebook Ads,Qualified
10245,3850,27,2024-08-27,Google Ads,New
4568,2894,40,2024-08-27,Facebook Ads,Qualified
6931,1474,10,2024-08-27,官網,New
7889,3812,10,2024-08-27,官網,New
11096,3101,10,2024-08-28,官網,Contacted
11162,195,10,2024-08-28,官網,New
10943,25,10,2024-08-28,官網,Qualified
3256,2372,26,2024-08-28,電話,Contacted
10586,3261,10,2024-08-28,官網,Lost
8196,2603,10,2024-08-28,官網,Converted
6182,2372,22,2024-08-28,Google Ads,Qualified
2132,2253,15,2024-08-28,Google Ads,Contacted
7314,2782,37,2024-08-29,Facebook Ads,Converted
6391,139,38,2024-08-29,Google Ads,Contacted
4738,3674,37,2024-08-29,Facebook Ads,New
8977,597,10,2024-08-29,官網,Converted
5676,708,15,2024-08-29,Google Ads,Lost
1645,708,38,2024-08-29,Google Ads,Qualified
6324,1040,37,2024-08-29,Facebook Ads,Converted
3537,1417,27,2024-08-29,Google Ads,Qualified
4875,1417,14,2024-08-29,Google Ads,Contacted
11275,1417,26,2024-08-29,電話,Converted
7175,1417,38,2024-08-29,Google Ads,Qualified
5450,3643,5,2024-08-30,Google Ads,Lost
4619,1152,14,2024-08-30,Google Ads,Qualified
4604,3265,37,2024-08-30,Facebook Ads,New
2385,85,10,2024-08-30,官網,Qualified
11696,1387,8,2024-08-30,Referral,Converted
11148,456,37,2024-08-30,Facebook Ads,Contacted
142,3967,27,2024-08-30,Google Ads,Lost
7571,3212,37,2024-08-30,Facebook Ads,Contacted
5049,484,8,2024-08-30,Referral,Converted
8008,3738,27,2024-08-30,Google Ads,Converted
3721,1583,37,2024-08-30,Facebook Ads,Contacted
1133,3738,38,2024-08-30,Google Ads,New
2936,1152,17,2024-08-30,Facebook Ads,Lost
8257,1233,27,2024-08-30,Google Ads,New
3663,1152,39,2024-08-30,官網,Converted
3174,1257,17,2024-08-31,Facebook Ads,Contacted
5931,1257,38,2024-08-31,Google Ads,Lost
6878,2748,22,2024-08-31,Google Ads,Contacted
3391,1241,10,2024-08-31,官網,Qualified
4425,139,10,2024-08-31,官網,Qualified
4478,1004,37,2024-08-31,Facebook Ads,Qualified
6798,525,10,2024-08-31,官網,Qualified
7804,1417,10,2024-08-31,官網,Contacted
4962,3497,22,2024-08-31,Google Ads,Contacted
4845,2748,17,2024-08-31,Facebook Ads,Lost
4611,3195,8,2024-08-31,Referral,Converted
7426,3429,37,2024-08-31,Facebook Ads,New
8752,433,22,2024-09-01,Google Ads,Lost
5174,671,39,2024-09-01,官網,New
2191,355,27,2024-09-01,Google Ads,Contacted
3857,3163,37,2024-09-01,Facebook Ads,Lost
6347,355,27,2024-09-01,Google Ads,Converted
11045,3873,37,2024-09-02,Facebook Ads,New
8307,3345,17,2024-09-02,Facebook Ads,Qualified
2659,3640,22,2024-09-02,Google Ads,Converted
2450,2130,8,2024-09-02,Referral,Converted
423,3640,38,2024-09-02,Google Ads,Converted
11887,1941,27,2024-09-02,Google Ads,New
7081,112,8,2024-09-03,Referral,Converted
6000,439,26,2024-09-03,電話,Converted
7941,3932,37,2024-09-04,Facebook Ads,Lost
11300,1333,40,2024-09-04,Facebook Ads,Lost
10798,3467,37,2024-09-04,Facebook Ads,Contacted
5995,1333,38,2024-09-04,Google Ads,Qualified
5732,1619,37,2024-09-05,Facebook Ads,New
1805,1582,37,2024-09-05,Facebook Ads,New
7005,1749,37,2024-09-05,Facebook Ads,Qualified
3255,109,8,2024-09-05,Referral,Converted
3826,545,38,2024-09-05,Google Ads,Lost
3544,3750,8,2024-09-05,Referral,Qualified
10964,835,37,2024-09-05,Facebook Ads,New
7944,545,17,2024-09-05,Facebook Ads,New
11094,1350,8,2024-09-05,Referral,Qualified
9372,74,22,2024-09-06,Google Ads,Contacted
623,2448,37,2024-09-06,Facebook Ads,Contacted
6663,3719,37,2024-09-07,Facebook Ads,New
7760,3931,22,2024-09-08,Google Ads,Qualified
8870,1351,37,2024-09-08,Facebook Ads,Converted
1203,1674,15,2024-09-08,Google Ads,Qualified
6888,412,37,2024-09-08,Facebook Ads,Lost
4790,32,8,2024-09-08,Referral,New
84,2087,13,2024-09-08,電話,Converted
223,2087,38,2024-09-08,Google Ads,Converted
2183,1674,15,2024-09-08,Google Ads,Converted
3188,40,37,2024-09-08,Facebook Ads,Converted
1810,3931,38,2024-09-08,Google Ads,Converted
6579,2739,37,2024-09-08,Facebook Ads,Lost
5654,2444,37,2024-09-09,Facebook Ads,Qualified
2387,1034,37,2024-09-09,Facebook Ads,Qualified
3203,447,22,2024-09-10,Google Ads,Contacted
10833,1958,37,2024-09-10,Facebook Ads,Contacted
11298,1018,5,2024-09-10,Google Ads,Contacted
10077,795,22,2024-09-10,Google Ads,New
10613,447,26,2024-09-10,電話,Converted
9462,1018,15,2024-09-10,Google Ads,Lost
8014,795,40,2024-09-10,Facebook Ads,Contacted
5982,1018,15,2024-09-10,Google Ads,Converted
10279,2948,37,2024-09-11,Facebook Ads,Contacted
5420,3118,10,2024-09-11,官網,New
6843,3118,5,2024-09-11,Google Ads,Converted
9791,2563,27,2024-09-11,Google Ads,Converted
5842,3118,26,2024-09-11,電話,Contacted
2830,760,15,2024-09-11,Google Ads,Contacted
7419,2563,38,2024-09-11,Google Ads,Lost
11243,2229,17,2024-09-11,Facebook Ads,New
1975,2229,14,2024-09-11,Google Ads,Contacted
10513,760,10,2024-09-11,官網,Converted
9945,2563,14,2024-09-11,Google Ads,Contacted
7481,2264,37,2024-09-11,Facebook Ads,Qualified
7299,1721,37,2024-09-12,Facebook Ads,Contacted
10720,1569,27,2024-09-12,Google Ads,Converted
3499,1569,22,2024-09-12,Google Ads,Contacted
5496,2748,8,2024-09-12,Referral,Converted
6062,3459,8,2024-09-12,Referral,Contacted
7670,356,8,2024-09-12,Referral,Qualified
370,1569,38,2024-09-12,Google Ads,New
10437,3903,14,2024-09-12,Google Ads,Lost
5035,3903,17,2024-09-12,Facebook Ads,Lost
7445,1942,8,2024-09-12,Referral,New
2070,1818,8,2024-09-13,Referral,Converted
4259,2009,37,2024-09-13,Facebook Ads,Contacted
10158,479,40,2024-09-13,Facebook Ads,Lost
4731,3529,5,2024-09-13,Google Ads,Converted
11741,1077,10,2024-09-14,官網,Converted
2438,112,8,2024-09-14,Referral,Qualified
9266,2866,39,2024-09-14,官網,New
6179,2451,22,2024-09-14,Google Ads,New
6671,472,37,2024-09-14,Facebook Ads,Converted
3487,290,37,2024-09-15,Facebook Ads,Lost
10890,2467,38,2024-09-15,Google Ads,Converted
8814,1004,37,2024-09-15,Facebook Ads,New
10368,1994,37,2024-09-15,Facebook Ads,Converted
10716,2306,39,2024-09-15,官網,Converted
168,2306,22,2024-09-15,Google Ads,Qualified
608,41,37,2024-09-15,Facebook Ads,Qualified
703,1026,8,2024-09-15,Referral,Lost
123,2467,10,2024-09-15,官網,Lost
7493,3541,8,2024-09-15,Referral,Qualified
4114,2306,38,2024-09-15,Google Ads,Contacted
3589,727,5,2024-09-15,Google Ads,Converted
2449,2415,13,2024-09-15,電話,Contacted
8281,2118,8,2024-09-16,Referral,New
10238,2398,8,2024-09-16,Referral,Converted
5561,195,8,2024-09-16,Referral,Lost
7777,1189,8,2024-09-16,Referral,Contacted
3364,2939,27,2024-09-17,Google Ads,Converted
2172,643,38,2024-09-17,Google Ads,Converted
3437,2290,40,2024-09-17,Facebook Ads,Qualified
7935,2876,27,2024-09-18,Google Ads,Qualified
10668,2876,27,2024-09-18,Google Ads,Contacted
5662,2876,5,2024-09-18,Google Ads,Lost
5060,2699,37,2024-09-18,Facebook Ads,Converted
8107,352,22,2024-09-18,Google Ads,Contacted
10862,2196,8,2024-09-18,Referral,Qualified
8937,2785,38,2024-09-18,Google Ads,Converted
10876,2876,14,2024-09-18,Google Ads,Converted
4371,1363,22,2024-09-19,Google Ads,Qualified
11773,1700,40,2024-09-19,Facebook Ads,Contacted
6308,2091,37,2024-09-20,Facebook Ads,Contacted
9105,2091,5,2024-09-20,Google Ads,New
607,192,22,2024-09-20,Google Ads,Converted
11443,2070,40,2024-09-20,Facebook Ads,Qualified
3024,1721,8,2024-09-20,Referral,Converted
2925,245,37,2024-09-20,Facebook Ads,New
6294,2650,10,2024-09-20,官網,Converted
9981,1424,37,2024-09-20,Facebook Ads,Lost
10065,2070,26,2024-09-20,電話,New
11705,2164,26,2024-09-21,電話,Converted
6261,853,5,2024-09-21,Google Ads,New
9631,2164,17,2024-09-21,Facebook Ads,Contacted
4540,2164,38,2024-09-21,Google Ads,Contacted
3059,853,38,2024-09-21,Google Ads,Qualified
1384,2619,27,2024-09-21,Google Ads,Qualified
2300,275,8,2024-09-21,Referral,Qualified
8570,2619,27,2024-09-21,Google Ads,Lost
4534,2164,14,2024-09-21,Google Ads,Lost
176,2506,17,2024-09-22,Facebook Ads,Qualified
2288,715,8,2024-09-22,Referral,Lost
9932,2506,5,2024-09-22,Google Ads,Contacted
2401,1938,8,2024-09-22,Referral,Converted
